Time1,A2_soil_moisture_in_cb,A3_soil_moisture_in_cb,A4_soil_moisture_in_cb,A2_soil_moisture_in_cb_vol,A3_soil_moisture_in_cb_vol,A4_soil_moisture_in_cb_vol
2023-01-09 10:00:00+01:00,36.48,41.71,46.17,29.537142857142857,29.163571428571426,28.845
2023-01-09 11:00:00+01:00,36.8,41.88,46.36,29.514285714285716,29.15142857142857,28.831428571428567
2023-01-09 12:00:00+01:00,37.13,42.05,46.53,29.490714285714287,29.139285714285712,28.819285714285712
2023-01-09 13:00:00+01:00,37.34,42.14,46.57,29.475714285714282,29.132857142857144,28.81642857142857
2023-01-09 14:00:00+01:00,37.49,42.2,46.69,29.464999999999996,29.128571428571426,28.80785714285714
2023-01-09 15:00:00+01:00,37.54,42.32,46.77,29.46142857142857,29.12,28.802142857142854
2023-01-09 16:00:00+01:00,37.49,42.31,46.88,29.464999999999996,29.120714285714282,28.79428571428571
2023-01-09 17:00:00+01:00,37.48,42.47,47.1,29.465714285714284,29.109285714285715,28.778571428571425
2023-01-09 18:00:00+01:00,37.45,42.56,47.17,29.46785714285714,29.10285714285714,28.773571428571426
2023-01-09 19:00:00+01:00,37.36,42.75,47.25,29.474285714285713,29.08928571428571,28.76785714285714
2023-01-09 20:00:00+01:00,37.31,42.8,47.32,29.47785714285714,29.085714285714285,28.76285714285714
2023-01-09 21:00:00+01:00,37.26,42.89,47.42,29.48142857142857,29.079285714285714,28.755714285714284
2023-01-09 22:00:00+01:00,37.22,42.94,47.42,29.48428571428571,29.075714285714284,28.755714285714284
2023-01-09 23:00:00+01:00,37.12,43.02,47.51,29.491428571428568,29.07,28.749285714285715
2023-01-10 00:00:00+01:00,37.1,43.07,47.54,29.492857142857144,29.06642857142857,28.747142857142855
2023-01-10 01:00:00+01:00,37.07,43.19,47.63,29.494999999999997,29.05785714285714,28.740714285714287
2023-01-10 02:00:00+01:00,36.98,43.22,47.64,29.501428571428573,29.055714285714284,28.74
2023-01-10 03:00:00+01:00,36.94,43.3,47.62,29.504285714285714,29.049999999999997,28.741428571428575
2023-01-10 04:00:00+01:00,36.99,43.32,47.69,29.500714285714285,29.048571428571428,28.73642857142857
2023-01-10 05:00:00+01:00,37.0,43.36,47.74,29.5,29.045714285714286,28.732857142857142
2023-01-10 06:00:00+01:00,36.98,43.44,47.79,29.501428571428573,29.04,28.729285714285712
2023-01-10 07:00:00+01:00,36.97,43.6,47.82,29.502142857142854,29.028571428571425,28.727142857142855
2023-01-10 08:00:00+01:00,37.04,43.66,47.84,29.497142857142855,29.024285714285714,28.725714285714282
2023-01-10 09:00:00+01:00,37.11,43.73,47.91,29.492142857142856,29.019285714285715,28.720714285714283
2023-01-10 10:00:00+01:00,37.27,43.85,48.02,29.48071428571428,29.010714285714283,28.71285714285714
2023-01-10 11:00:00+01:00,37.45,43.84,48.05,29.46785714285714,29.01142857142857,28.710714285714285
2023-01-10 12:00:00+01:00,37.71,44.05,48.09,29.44928571428571,28.996428571428574,28.70785714285714
2023-01-10 13:00:00+01:00,37.87,44.1,48.3,29.437857142857144,28.992857142857144,28.692857142857143
2023-01-10 14:00:00+01:00,37.9,44.19,48.36,29.435714285714287,28.98642857142857,28.68857142857143
2023-01-10 15:00:00+01:00,37.94,44.35,48.5,29.432857142857145,28.975,28.678571428571427
2023-01-10 16:00:00+01:00,37.91,44.4,48.54,29.435,28.97142857142857,28.67571428571428
2023-01-10 17:00:00+01:00,37.85,44.47,48.63,29.439285714285713,28.966428571428573,28.669285714285714
2023-01-10 18:00:00+01:00,37.8,44.52,48.59,29.442857142857143,28.96285714285714,28.67214285714286
2023-01-10 19:00:00+01:00,37.74,44.48,48.68,29.447142857142854,28.965714285714284,28.665714285714284
2023-01-10 20:00:00+01:00,37.7,44.62,48.74,29.45,28.955714285714286,28.661428571428573
2023-01-10 21:00:00+01:00,37.68,44.7,48.8,29.451428571428572,28.95,28.65714285714286
2023-01-10 22:00:00+01:00,37.61,44.73,48.86,29.45642857142857,28.947857142857142,28.65285714285714
2023-01-10 23:00:00+01:00,37.67,44.9,48.85,29.452142857142853,28.935714285714287,28.65357142857143
2023-01-11 00:00:00+01:00,37.67,44.86,48.93,29.452142857142853,28.93857142857143,28.64785714285714
2023-01-11 01:00:00+01:00,37.69,45.01,49.04,29.450714285714284,28.927857142857142,28.64
2023-01-11 02:00:00+01:00,37.73,45.03,49.08,29.447857142857142,28.92642857142857,28.637142857142855
2023-01-11 03:00:00+01:00,37.84,45.12,49.08,29.439999999999998,28.92,28.637142857142855
2023-01-11 04:00:00+01:00,37.86,45.21,49.15,29.438571428571425,28.913571428571426,28.632142857142856
2023-01-11 05:00:00+01:00,37.88,45.27,49.22,29.437142857142856,28.909285714285716,28.627142857142857
2023-01-11 06:00:00+01:00,37.87,45.31,49.29,29.437857142857144,28.90642857142857,28.622142857142858
2023-01-11 07:00:00+01:00,37.87,45.4,49.28,29.437857142857144,28.9,28.622857142857143
2023-01-11 08:00:00+01:00,37.96,45.46,49.34,29.43142857142857,28.895714285714284,28.61857142857143
2023-01-11 09:00:00+01:00,38.06,45.48,49.5,29.424285714285713,28.89428571428571,28.607142857142858
2023-01-11 10:00:00+01:00,38.24,45.58,49.55,29.411428571428573,28.887142857142855,28.603571428571428
2023-01-11 11:00:00+01:00,38.42,45.75,49.7,29.39857142857143,28.875,28.59285714285714
2023-01-11 12:00:00+01:00,38.6,45.94,49.76,29.385714285714286,28.861428571428572,28.58857142857143
2023-01-11 13:00:00+01:00,38.84,46.06,49.76,29.36857142857143,28.85285714285714,28.58857142857143
2023-01-11 14:00:00+01:00,38.88,46.09,49.83,29.365714285714283,28.850714285714286,28.58357142857143
2023-01-11 15:00:00+01:00,38.87,46.22,49.89,29.36642857142857,28.841428571428573,28.579285714285714
2023-01-11 16:00:00+01:00,38.92,46.27,49.92,29.36285714285714,28.837857142857143,28.577142857142857
2023-01-11 17:00:00+01:00,38.78,46.23,49.94,29.37285714285714,28.840714285714284,28.575714285714287
2023-01-11 18:00:00+01:00,38.58,46.19,49.92,29.387142857142855,28.84357142857143,28.577142857142857
2023-01-11 19:00:00+01:00,38.47,46.27,50.05,29.395,28.837857142857143,28.567857142857143
2023-01-11 20:00:00+01:00,38.45,46.36,50.12,29.39642857142857,28.831428571428567,28.56285714285714
2023-01-11 21:00:00+01:00,38.41,46.43,50.09,29.39928571428571,28.82642857142857,28.565
2023-01-11 22:00:00+01:00,38.46,46.51,50.14,29.395714285714288,28.82071428571428,28.56142857142857
2023-01-11 23:00:00+01:00,38.51,46.55,50.16,29.392142857142854,28.81785714285714,28.559999999999995
2023-01-12 00:00:00+01:00,38.49,46.6,50.24,29.39357142857143,28.814285714285713,28.554285714285715
2023-01-12 01:00:00+01:00,38.52,46.63,50.26,29.39142857142857,28.81214285714286,28.552857142857142
2023-01-12 02:00:00+01:00,38.52,46.65,50.24,29.39142857142857,28.810714285714283,28.554285714285715
2023-01-12 03:00:00+01:00,38.51,46.74,50.3,29.392142857142854,28.804285714285715,28.549999999999997
2023-01-12 04:00:00+01:00,38.61,46.8,50.37,29.385,28.799999999999997,28.544999999999998
2023-01-12 05:00:00+01:00,38.58,46.88,50.43,29.387142857142855,28.79428571428571,28.540714285714287
2023-01-12 06:00:00+01:00,38.51,46.97,50.57,29.392142857142854,28.787857142857142,28.530714285714286
2023-01-12 07:00:00+01:00,38.61,46.99,50.62,29.385,28.78642857142857,28.527142857142856
2023-01-12 08:00:00+01:00,38.64,47.07,50.65,29.382857142857144,28.780714285714286,28.525
2023-01-12 09:00:00+01:00,38.75,47.19,50.72,29.375,28.772142857142857,28.52
2023-01-12 10:00:00+01:00,38.97,47.38,50.68,29.359285714285715,28.75857142857143,28.522857142857145
2023-01-12 11:00:00+01:00,39.22,47.4,50.7,29.34142857142857,28.75714285714286,28.52142857142857
2023-01-12 12:00:00+01:00,39.36,47.57,50.8,29.33142857142857,28.744999999999997,28.514285714285712
2023-01-12 13:00:00+01:00,39.44,47.6,50.87,29.325714285714284,28.742857142857144,28.509285714285713
2023-01-12 14:00:00+01:00,39.5,47.68,51.02,29.32142857142857,28.737142857142857,28.498571428571427
2023-01-12 15:00:00+01:00,39.52,47.76,51.04,29.32,28.73142857142857,28.497142857142855
2023-01-12 16:00:00+01:00,39.41,47.85,50.97,29.327857142857145,28.725,28.502142857142854
2023-01-12 17:00:00+01:00,39.35,47.84,50.97,29.332142857142856,28.725714285714282,28.502142857142854
2023-01-12 18:00:00+01:00,39.25,47.85,51.0,29.33928571428571,28.725,28.499999999999996
2023-01-12 19:00:00+01:00,39.16,47.95,51.06,29.345714285714287,28.717857142857138,28.495714285714286
2023-01-12 20:00:00+01:00,39.11,47.9,51.08,29.34928571428571,28.72142857142857,28.494285714285716
2023-01-12 21:00:00+01:00,39.13,48.02,51.03,29.34785714285714,28.71285714285714,28.497857142857143
2023-01-12 22:00:00+01:00,39.02,48.02,51.11,29.355714285714285,28.71285714285714,28.492142857142856
2023-01-12 23:00:00+01:00,39.01,48.12,51.12,29.356428571428573,28.705714285714283,28.491428571428575
2023-01-13 00:00:00+01:00,38.94,48.13,51.09,29.361428571428572,28.705,28.49357142857143
2023-01-13 01:00:00+01:00,38.86,48.11,51.09,29.36714285714286,28.70642857142857,28.49357142857143
2023-01-13 02:00:00+01:00,38.78,48.14,51.11,29.37285714285714,28.704285714285717,28.492142857142856
2023-01-13 03:00:00+01:00,38.74,48.19,51.1,29.37571428571428,28.700714285714284,28.49285714285714
2023-01-13 04:00:00+01:00,38.67,48.23,51.1,29.380714285714284,28.697857142857142,28.49285714285714
2023-01-13 05:00:00+01:00,38.63,48.32,51.09,29.383571428571425,28.691428571428567,28.49357142857143
2023-01-13 06:00:00+01:00,38.64,48.27,51.21,29.382857142857144,28.694999999999997,28.485
2023-01-13 07:00:00+01:00,38.71,48.37,51.21,29.377857142857145,28.687857142857144,28.485
2023-01-13 08:00:00+01:00,38.79,48.4,51.27,29.372142857142858,28.685714285714287,28.48071428571429
2023-01-13 09:00:00+01:00,38.99,48.54,51.29,29.357857142857142,28.67571428571428,28.479285714285712
2023-01-13 10:00:00+01:00,39.35,48.75,51.46,29.332142857142856,28.660714285714285,28.467142857142857
2023-01-13 11:00:00+01:00,39.57,48.72,51.43,29.31642857142857,28.66285714285714,28.469285714285714
2023-01-13 12:00:00+01:00,39.98,48.84,51.52,29.287142857142857,28.654285714285717,28.46285714285714
2023-01-13 13:00:00+01:00,40.23,48.99,51.57,29.269285714285715,28.64357142857143,28.459285714285716
2023-01-13 14:00:00+01:00,40.4,49.11,51.69,29.257142857142853,28.634999999999998,28.450714285714284
2023-01-13 15:00:00+01:00,40.61,49.28,51.81,29.242142857142856,28.622857142857143,28.442142857142855
2023-01-13 16:00:00+01:00,40.69,49.26,51.85,29.23642857142857,28.624285714285712,28.43928571428571
2023-01-13 17:00:00+01:00,40.59,49.27,51.96,29.24357142857143,28.623571428571427,28.43142857142857
2023-01-13 18:00:00+01:00,40.47,49.26,51.99,29.252142857142854,28.624285714285712,28.42928571428571
2023-01-13 19:00:00+01:00,40.41,49.35,52.01,29.25642857142857,28.61785714285714,28.427857142857142
2023-01-13 20:00:00+01:00,40.37,49.45,52.13,29.259285714285717,28.610714285714284,28.419285714285714
2023-01-13 21:00:00+01:00,40.33,49.46,52.09,29.26214285714286,28.609999999999996,28.422142857142855
2023-01-13 22:00:00+01:00,40.24,49.47,52.11,29.268571428571427,28.609285714285715,28.420714285714283
2023-01-13 23:00:00+01:00,40.24,49.56,52.13,29.268571428571427,28.60285714285714,28.419285714285714
2023-01-14 00:00:00+01:00,40.25,49.55,52.11,29.26785714285714,28.603571428571428,28.420714285714283
2023-01-14 01:00:00+01:00,40.2,49.74,52.23,29.271428571428572,28.59,28.412142857142857
2023-01-14 02:00:00+01:00,40.27,49.74,52.29,29.26642857142857,28.59,28.40785714285714
2023-01-14 03:00:00+01:00,40.32,49.78,52.25,29.26285714285714,28.587142857142855,28.410714285714285
2023-01-14 04:00:00+01:00,40.26,49.74,52.33,29.267142857142858,28.59,28.404999999999998
2023-01-14 05:00:00+01:00,40.31,49.79,52.34,29.263571428571428,28.58642857142857,28.404285714285717
2023-01-14 06:00:00+01:00,40.28,49.86,52.31,29.265714285714285,28.581428571428567,28.40642857142857
2023-01-14 07:00:00+01:00,40.2,49.89,52.32,29.271428571428572,28.579285714285714,28.405714285714286
2023-01-14 08:00:00+01:00,40.29,50.0,52.47,29.264999999999997,28.57142857142857,28.395
2023-01-14 09:00:00+01:00,40.45,50.16,52.47,29.25357142857143,28.559999999999995,28.395
2023-01-14 10:00:00+01:00,40.8,50.33,52.6,29.228571428571428,28.54785714285714,28.385714285714286
2023-01-14 11:00:00+01:00,41.25,50.43,52.65,29.19642857142857,28.540714285714287,28.382142857142856
2023-01-14 12:00:00+01:00,41.46,50.47,52.75,29.18142857142857,28.537857142857142,28.375
2023-01-14 13:00:00+01:00,41.66,50.57,52.8,29.167142857142856,28.530714285714286,28.37142857142857
2023-01-14 14:00:00+01:00,41.78,50.7,52.93,29.158571428571427,28.52142857142857,28.362142857142857
2023-01-14 15:00:00+01:00,41.76,50.66,52.93,29.159999999999997,28.524285714285714,28.362142857142857
2023-01-14 16:00:00+01:00,41.77,50.81,53.02,29.159285714285716,28.513571428571428,28.355714285714285
2023-01-14 17:00:00+01:00,41.66,50.75,52.96,29.167142857142856,28.51785714285714,28.359999999999996
2023-01-14 18:00:00+01:00,41.57,50.73,52.99,29.173571428571428,28.519285714285715,28.35785714285714
2023-01-14 19:00:00+01:00,41.47,50.88,53.08,29.18071428571428,28.50857142857143,28.35142857142857
2023-01-14 20:00:00+01:00,41.45,50.92,53.08,29.182142857142857,28.505714285714284,28.35142857142857
2023-01-14 21:00:00+01:00,41.33,50.96,53.09,29.190714285714286,28.502857142857142,28.350714285714286
2023-01-14 22:00:00+01:00,41.19,50.91,53.02,29.200714285714284,28.50642857142857,28.355714285714285
2023-01-14 23:00:00+01:00,41.0,50.96,53.11,29.214285714285715,28.502857142857142,28.349285714285717
2023-01-15 00:00:00+01:00,41.01,50.98,53.16,29.213571428571427,28.501428571428573,28.345714285714287
2023-01-15 01:00:00+01:00,41.02,50.99,53.12,29.21285714285714,28.500714285714285,28.34857142857143
2023-01-15 02:00:00+01:00,40.99,51.09,53.2,29.214999999999996,28.49357142857143,28.34285714285714
2023-01-15 03:00:00+01:00,40.98,51.08,53.11,29.215714285714284,28.494285714285716,28.349285714285717
2023-01-15 04:00:00+01:00,40.94,51.16,53.18,29.218571428571426,28.48857142857143,28.34428571428571
2023-01-15 05:00:00+01:00,40.87,51.24,53.16,29.223571428571425,28.482857142857142,28.345714285714287
2023-01-15 06:00:00+01:00,40.75,51.21,53.18,29.232142857142858,28.485,28.34428571428571
2023-01-15 07:00:00+01:00,40.75,51.25,53.15,29.232142857142858,28.482142857142854,28.34642857142857
2023-01-15 08:00:00+01:00,40.76,51.28,53.3,29.23142857142857,28.48,28.335714285714285
2023-01-15 09:00:00+01:00,41.0,51.45,53.38,29.214285714285715,28.467857142857138,28.33
2023-01-15 10:00:00+01:00,41.38,51.61,53.48,29.187142857142856,28.45642857142857,28.322857142857146
2023-01-15 11:00:00+01:00,41.8,51.8,53.53,29.157142857142855,28.442857142857143,28.319285714285712
2023-01-15 12:00:00+01:00,42.25,51.97,53.65,29.125,28.430714285714288,28.310714285714283
2023-01-15 13:00:00+01:00,42.68,52.15,53.85,29.09428571428571,28.417857142857144,28.29642857142857
2023-01-15 14:00:00+01:00,43.05,52.15,53.92,29.06785714285714,28.417857142857144,28.291428571428572
2023-01-15 15:00:00+01:00,43.2,52.35,53.96,29.057142857142853,28.40357142857143,28.28857142857143
2023-01-15 16:00:00+01:00,43.26,52.38,54.07,29.052857142857142,28.40142857142857,28.280714285714286
2023-01-15 17:00:00+01:00,42.99,52.18,54.01,29.072142857142858,28.415714285714284,28.285
2023-01-15 18:00:00+01:00,42.65,52.16,53.96,29.09642857142857,28.417142857142856,28.28857142857143
2023-01-15 19:00:00+01:00,42.3,52.3,54.06,29.12142857142857,28.40714285714286,28.28142857142857
2023-01-15 20:00:00+01:00,41.99,52.34,54.0,29.14357142857143,28.404285714285717,28.285714285714285
2023-01-15 21:00:00+01:00,41.79,52.36,54.02,29.15785714285714,28.40285714285714,28.284285714285712
2023-01-15 22:00:00+01:00,41.74,52.44,54.02,29.161428571428573,28.397142857142853,28.284285714285712
2023-01-15 23:00:00+01:00,41.69,52.55,54.05,29.164999999999996,28.389285714285712,28.282142857142855
2023-01-16 00:00:00+01:00,41.75,52.59,54.1,29.160714285714285,28.386428571428567,28.278571428571432
2023-01-16 01:00:00+01:00,41.85,52.6,54.1,29.15357142857143,28.385714285714286,28.278571428571432
2023-01-16 02:00:00+01:00,41.93,52.6,54.11,29.14785714285714,28.385714285714286,28.277857142857144
2023-01-16 03:00:00+01:00,41.93,52.6,54.11,29.14785714285714,28.385714285714286,28.277857142857144
2023-01-16 04:00:00+01:00,42.01,52.77,54.15,29.142142857142854,28.373571428571427,28.275
2023-01-16 05:00:00+01:00,42.08,52.78,54.24,29.137142857142855,28.372857142857143,28.268571428571427
2023-01-16 06:00:00+01:00,42.1,52.84,54.28,29.135714285714286,28.368571428571425,28.26571428571428
2023-01-16 07:00:00+01:00,42.24,52.9,54.22,29.12571428571428,28.364285714285714,28.27
2023-01-16 08:00:00+01:00,42.39,53.06,54.38,29.114999999999995,28.35285714285714,28.25857142857143
2023-01-16 09:00:00+01:00,42.71,53.23,54.52,29.092142857142854,28.340714285714284,28.248571428571427
2023-01-16 10:00:00+01:00,43.17,53.42,54.65,29.059285714285714,28.327142857142857,28.23928571428571
2023-01-16 11:00:00+01:00,43.7,53.67,54.84,29.02142857142857,28.309285714285714,28.225714285714286
2023-01-16 12:00:00+01:00,44.13,53.84,54.97,28.990714285714287,28.297142857142855,28.21642857142857
2023-01-16 13:00:00+01:00,44.51,53.81,55.07,28.963571428571427,28.299285714285716,28.209285714285713
2023-01-16 14:00:00+01:00,44.78,53.97,55.2,28.944285714285712,28.287857142857142,28.199999999999996
2023-01-16 15:00:00+01:00,44.91,54.06,55.31,28.935,28.28142857142857,28.192142857142855
2023-01-16 16:00:00+01:00,44.88,54.23,55.47,28.937142857142856,28.269285714285715,28.180714285714288
2023-01-16 17:00:00+01:00,44.75,54.33,55.49,28.946428571428573,28.26214285714286,28.17928571428571
2023-01-16 18:00:00+01:00,44.62,54.32,55.5,28.955714285714286,28.262857142857143,28.17857142857143
2023-01-16 19:00:00+01:00,44.49,54.34,55.55,28.964999999999996,28.26142857142857,28.175
2023-01-16 20:00:00+01:00,44.44,54.3,55.51,28.968571428571426,28.264285714285712,28.177857142857142
2023-01-16 21:00:00+01:00,44.31,54.29,55.6,28.977857142857143,28.265,28.17142857142857
2023-01-16 22:00:00+01:00,44.05,54.38,55.55,28.996428571428574,28.25857142857143,28.175
2023-01-16 23:00:00+01:00,43.92,54.6,55.64,29.005714285714284,28.24285714285714,28.168571428571425
2023-01-17 00:00:00+01:00,43.96,54.7,55.67,29.002857142857142,28.235714285714288,28.16642857142857
2023-01-17 01:00:00+01:00,44.06,54.78,55.72,28.995714285714286,28.23,28.162857142857145
2023-01-17 02:00:00+01:00,44.03,54.89,55.74,28.997857142857143,28.222142857142856,28.16142857142857
2023-01-17 03:00:00+01:00,44.07,54.94,55.75,28.994999999999997,28.218571428571426,28.160714285714285
2023-01-17 04:00:00+01:00,44.07,54.94,55.81,28.994999999999997,28.218571428571426,28.15642857142857
2023-01-17 05:00:00+01:00,44.05,55.0,55.76,28.996428571428574,28.214285714285715,28.16
2023-01-17 06:00:00+01:00,44.09,55.08,55.83,28.99357142857143,28.208571428571428,28.154999999999998
2023-01-17 07:00:00+01:00,44.14,55.16,55.86,28.99,28.20285714285714,28.15285714285714
2023-01-17 08:00:00+01:00,44.25,55.35,55.99,28.982142857142858,28.18928571428571,28.14357142857143
2023-01-17 09:00:00+01:00,44.56,55.46,56.1,28.959999999999997,28.18142857142857,28.135714285714286
2023-01-17 10:00:00+01:00,44.86,55.45,56.13,28.93857142857143,28.182142857142857,28.13357142857143
2023-01-17 11:00:00+01:00,45.24,55.68,56.24,28.911428571428573,28.165714285714284,28.125714285714288
2023-01-17 12:00:00+01:00,45.57,55.84,56.49,28.887857142857143,28.154285714285717,28.10785714285714
2023-01-17 13:00:00+01:00,46.04,56.01,56.64,28.854285714285716,28.142142857142854,28.097142857142853
2023-01-17 14:00:00+01:00,46.44,56.23,56.79,28.825714285714287,28.12642857142857,28.086428571428566
2023-01-17 15:00:00+01:00,46.77,56.26,56.92,28.802142857142854,28.124285714285712,28.077142857142857
2023-01-17 16:00:00+01:00,46.81,56.45,56.94,28.79928571428571,28.110714285714284,28.075714285714287
2023-01-17 17:00:00+01:00,46.67,56.28,56.88,28.809285714285714,28.122857142857143,28.08
2023-01-17 18:00:00+01:00,46.48,56.44,56.93,28.822857142857146,28.111428571428572,28.07642857142857
2023-01-17 19:00:00+01:00,46.41,56.51,57.04,28.827857142857145,28.10642857142857,28.068571428571428
2023-01-17 20:00:00+01:00,46.39,56.56,57.08,28.829285714285714,28.10285714285714,28.065714285714282
2023-01-17 21:00:00+01:00,46.35,56.61,57.22,28.832142857142856,28.099285714285717,28.055714285714284
2023-01-17 22:00:00+01:00,46.4,56.77,57.27,28.828571428571426,28.087857142857143,28.052142857142858
2023-01-17 23:00:00+01:00,46.44,56.8,57.36,28.825714285714287,28.085714285714285,28.045714285714286
2023-01-18 00:00:00+01:00,46.49,56.83,57.31,28.822142857142858,28.08357142857143,28.049285714285716
2023-01-18 01:00:00+01:00,46.37,56.83,57.35,28.830714285714286,28.08357142857143,28.04642857142857
2023-01-18 02:00:00+01:00,46.31,56.93,57.44,28.835,28.07642857142857,28.04
2023-01-18 03:00:00+01:00,46.22,57.06,57.4,28.841428571428573,28.06714285714286,28.04285714285714
2023-01-18 04:00:00+01:00,46.2,57.08,57.36,28.84285714285714,28.065714285714282,28.045714285714286
2023-01-18 05:00:00+01:00,46.01,57.11,57.41,28.856428571428573,28.063571428571425,28.042142857142853
2023-01-18 06:00:00+01:00,45.82,57.1,57.49,28.87,28.064285714285713,28.036428571428573
2023-01-18 07:00:00+01:00,45.79,57.18,57.45,28.872142857142858,28.058571428571426,28.03928571428571
2023-01-18 08:00:00+01:00,45.68,57.22,57.44,28.88,28.055714285714284,28.04
2023-01-18 09:00:00+01:00,45.82,57.37,57.58,28.87,28.044999999999998,28.03
2023-01-18 10:00:00+01:00,46.25,57.75,57.65,28.83928571428571,28.017857142857146,28.025
2023-01-18 11:00:00+01:00,47.06,57.99,57.96,28.78142857142857,28.000714285714285,28.002857142857142
2023-01-18 12:00:00+01:00,47.54,58.0,57.98,28.747142857142855,27.999999999999996,28.001428571428573
2023-01-18 13:00:00+01:00,47.95,58.23,58.13,28.717857142857138,27.98357142857143,27.990714285714287
2023-01-18 14:00:00+01:00,48.13,58.2,58.13,28.705,27.985714285714288,27.990714285714287
2023-01-18 15:00:00+01:00,48.27,58.38,58.32,28.694999999999997,27.972857142857144,27.977142857142855
2023-01-18 16:00:00+01:00,48.12,58.16,58.37,28.705714285714283,27.98857142857143,27.973571428571432
2023-01-18 17:00:00+01:00,47.93,58.32,58.48,28.719285714285714,27.977142857142855,27.965714285714284
2023-01-18 18:00:00+01:00,47.63,58.48,58.5,28.740714285714287,27.965714285714284,27.964285714285715
2023-01-18 19:00:00+01:00,47.58,58.58,58.46,28.74428571428571,27.958571428571428,27.967142857142857
2023-01-18 20:00:00+01:00,47.39,58.79,58.59,28.75785714285714,27.943571428571428,27.95785714285714
2023-01-18 21:00:00+01:00,47.29,58.82,58.66,28.765,27.941428571428574,27.95285714285714
2023-01-18 22:00:00+01:00,47.2,58.87,58.61,28.77142857142857,27.93785714285714,27.95642857142857
2023-01-18 23:00:00+01:00,47.11,58.91,58.61,28.777857142857144,27.935,27.95642857142857
2023-01-19 00:00:00+01:00,47.08,58.9,58.58,28.78,27.935714285714287,27.958571428571428
2023-01-19 01:00:00+01:00,47.09,58.98,58.7,28.779285714285713,27.93,27.949999999999996
2023-01-19 02:00:00+01:00,47.12,59.12,58.68,28.777142857142856,27.92,27.951428571428572
2023-01-19 03:00:00+01:00,47.08,59.13,58.76,28.78,27.919285714285714,27.945714285714285
2023-01-19 04:00:00+01:00,47.27,59.07,58.89,28.76642857142857,27.923571428571424,27.93642857142857
2023-01-19 05:00:00+01:00,47.36,59.2,58.82,28.759999999999998,27.914285714285715,27.941428571428574
2023-01-19 06:00:00+01:00,47.44,59.31,58.93,28.754285714285714,27.90642857142857,27.93357142857143
2023-01-19 07:00:00+01:00,47.5,59.39,59.01,28.749999999999996,27.900714285714283,27.927857142857142
2023-01-19 08:00:00+01:00,47.67,59.43,59.12,28.73785714285714,27.89785714285714,27.92
2023-01-19 09:00:00+01:00,47.86,59.59,59.32,28.724285714285713,27.886428571428574,27.905714285714282
2023-01-19 10:00:00+01:00,47.97,59.77,59.43,28.71642857142857,27.873571428571424,27.89785714285714
2023-01-19 11:00:00+01:00,48.31,59.96,59.48,28.692142857142855,27.860000000000003,27.894285714285715
2023-01-19 12:00:00+01:00,48.51,59.85,59.54,28.677857142857142,27.867857142857144,27.889999999999997
2023-01-19 13:00:00+01:00,48.72,60.04,59.66,28.66285714285714,27.854285714285716,27.881428571428575
2023-01-19 14:00:00+01:00,48.78,60.34,59.78,28.658571428571427,27.832857142857144,27.872857142857143
2023-01-19 15:00:00+01:00,48.88,60.35,59.85,28.65142857142857,27.832142857142856,27.867857142857144
2023-01-19 16:00:00+01:00,48.85,60.4,59.78,28.65357142857143,27.82857142857143,27.872857142857143
2023-01-19 17:00:00+01:00,48.81,60.43,59.83,28.65642857142857,27.82642857142857,27.869285714285713
2023-01-19 18:00:00+01:00,48.75,60.45,59.97,28.660714285714285,27.825,27.859285714285715
2023-01-19 19:00:00+01:00,48.75,60.59,60.16,28.660714285714285,27.815,27.845714285714283
2023-01-19 20:00:00+01:00,48.79,60.59,60.18,28.65785714285714,27.815,27.844285714285714
2023-01-19 21:00:00+01:00,48.82,60.66,60.21,28.655714285714286,27.810000000000002,27.842142857142854
2023-01-19 22:00:00+01:00,48.95,60.81,60.29,28.646428571428572,27.799285714285716,27.836428571428574
2023-01-19 23:00:00+01:00,49.07,60.87,60.4,28.637857142857143,27.794999999999998,27.82857142857143
2023-01-20 00:00:00+01:00,49.15,60.94,60.43,28.632142857142856,27.79,27.82642857142857
2023-01-20 01:00:00+01:00,49.32,61.04,60.5,28.62,27.782857142857143,27.82142857142857
2023-01-20 02:00:00+01:00,49.45,61.11,60.62,28.610714285714284,27.777857142857144,27.812857142857144
2023-01-20 03:00:00+01:00,49.51,61.09,60.67,28.606428571428573,27.779285714285713,27.809285714285714
2023-01-20 04:00:00+01:00,49.58,61.28,60.66,28.60142857142857,27.76571428571428,27.810000000000002
2023-01-20 05:00:00+01:00,49.59,61.34,60.69,28.600714285714286,27.76142857142857,27.807857142857138
2023-01-20 06:00:00+01:00,49.6,61.53,60.76,28.599999999999998,27.74785714285714,27.80285714285714
2023-01-20 07:00:00+01:00,49.69,61.7,60.84,28.59357142857143,27.735714285714288,27.797142857142852
2023-01-20 08:00:00+01:00,49.79,61.84,60.94,28.58642857142857,27.725714285714286,27.79
2023-01-20 09:00:00+01:00,50.09,61.93,61.09,28.565,27.719285714285714,27.779285714285713
2023-01-20 10:00:00+01:00,50.56,62.15,61.48,28.53142857142857,27.70357142857143,27.751428571428573
2023-01-20 11:00:00+01:00,50.99,62.17,61.53,28.500714285714285,27.70214285714286,27.74785714285714
2023-01-20 12:00:00+01:00,51.44,62.21,61.5,28.468571428571426,27.699285714285715,27.749999999999996
