iter	RMSE
561	0.01437249736
562	0.01435543674
563	0.01434446301
564	0.01433709964
565	0.01432630773
566	0.01432287289
567	0.01430345942
568	0.0142802793
569	0.01427042335
570	0.01425827936
571	0.01424769882
572	0.01422987675
573	0.01421131998
574	0.01420165766
575	0.01419494256
576	0.01418274768
577	0.01417667608
578	0.01415950959
579	0.01414154265
580	0.01412630744
581	0.01410819159
582	0.01409184182
583	0.01407981696
584	0.01406251743
585	0.0140525102
586	0.01403965338
587	0.01402871686
588	0.01402137855
589	0.01400312071
590	0.0139852858
591	0.01396923144
592	0.0139523272
593	0.01394371069
594	0.01393440651
595	0.01392399598
596	0.01391365543
597	0.01390053879
598	0.01388818359
599	0.01387836075
600	0.01386036185
601	0.01383673262
602	0.01382680652
603	0.01381305237
604	0.01379799395
605	0.01378454834
606	0.01377287129
607	0.01375830139
608	0.01374213927
609	0.01373505828
610	0.01372883029
611	0.013721133
612	0.01370575918
613	0.01369432252
614	0.01366690312
615	0.01365246633
616	0.01363577261
617	0.01362195586
618	0.01360549355
619	0.01359416915
620	0.01358484859
621	0.01357595526
622	0.01356635671
623	0.0135466939
624	0.01353825348
625	0.01352433877
626	0.01351888115
627	0.01349985359
628	0.01349051479
629	0.01347455115
630	0.01346671654
631	0.01345898315
632	0.0134471473
633	0.01343085991
634	0.01341400109
635	0.01340152647
636	0.01338603926
637	0.01338032805
638	0.01335864702
639	0.01334861975
640	0.01333560955
641	0.01332885813
642	0.01331555261
643	0.0133065786
644	0.01329288012
645	0.01328477519
646	0.01327025645
647	0.01326087276
648	0.01324756758
649	0.01323662109
650	0.01322417373
651	0.01321471312
652	0.01320294875
653	0.01319565933
654	0.01318489166
655	0.01317241538
656	0.01315906924
657	0.01314642748
658	0.01313904025
659	0.01313143658
660	0.01311521402
661	0.01310263862
662	0.0130909037
663	0.01307372486
664	0.01305441056
665	0.01304519103
666	0.013030159
667	0.01301833615
668	0.01300673898
669	0.01299168652
670	0.01298297875
671	0.01296759734
672	0.01295933329
673	0.01295403483
674	0.0129380022
675	0.01292630974
676	0.01291099784
677	0.01290175161
678	0.01288967189
679	0.01287658897
680	0.01286174501
681	0.01285216174
682	0.01284181546
683	0.0128353919
684	0.01282386941
685	0.01281245594
686	0.01280004376
687	0.01279022144
688	0.01278149874
689	0.01277146818
690	0.01275715138
691	0.01274308139
692	0.01273111108
693	0.01272003612
694	0.01270612702
695	0.01269616455
696	0.01268265734
697	0.01267322629
698	0.01266502029
699	0.01265742079
700	0.01264276609
701	0.01263309081
702	0.01262209636
703	0.01260737391
704	0.01259788122
705	0.01258649188
706	0.01257920175
707	0.01256509856
708	0.01255710198
709	0.01255263826
710	0.01254052109
711	0.01253128935
712	0.01252421007
713	0.0125156216
714	0.01250465268
715	0.01249895146
716	0.01248797304
717	0.01247268904
718	0.01245916635
719	0.01245194955
720	0.01244623679
721	0.01242801663
722	0.01241607106
723	0.01240535855
724	0.01239228944
725	0.01237922488
726	0.01237202079
727	0.01236542373
728	0.01235265285
729	0.01234483162
730	0.01233561084
731	0.01233028258
732	0.01232007869
733	0.01231197417
734	0.0123019167
735	0.01229377757
736	0.01228433752
737	0.01227207996
738	0.01226582877
739	0.01225986376
740	0.01225026415
741	0.01224336403
742	0.01224065146
743	0.01223233417
744	0.01222390068
745	0.01220990147
746	0.0122041941
747	0.01219693999
748	0.01218809734
749	0.01218033165
750	0.01217260683
751	0.01216109226
752	0.01215429952
753	0.01214729951
754	0.01213411948
755	0.01212179449
756	0.01210880168
757	0.0120969698
758	0.01208732822
759	0.01207715535
760	0.01206843479
761	0.01206264465
762	0.012056357
763	0.01205108851
764	0.01204330385
765	0.01203144992
766	0.01202092226
767	0.01201509526
768	0.01200072728
769	0.0119902965
770	0.01198236412
771	0.01197135974
772	0.01196615263
773	0.01195923996
774	0.01195159578
775	0.01194034214
776	0.01193384341
777	0.01192216437
778	0.01191620599
779	0.01190193107
780	0.01189629132
781	0.01189177402
782	0.01188190732
783	0.01187424614
784	0.01186570384
785	0.01186160149
786	0.01184949992
787	0.01183593811
788	0.01183119003
789	0.01182596716
790	0.01181917257
791	0.01181072932
792	0.01180648988
793	0.01179803628
794	0.01178410482
795	0.01177921553
796	0.01177144131
797	0.01176598884
798	0.01176044326
799	0.01175249955
800	0.01174826241
801	0.01174171078
802	0.01173193211
803	0.01172716808
804	0.01171075445
805	0.01170593471
806	0.01169657974
807	0.01168557733
808	0.01167374761
809	0.01165850403
810	0.01164881565
811	0.01163712551
812	0.01163339682
813	0.01162991151
814	0.01162493932
815	0.01161850324
816	0.01161267172
817	0.01160056684
818	0.01159716903
819	0.01158813881
820	0.01158009432
821	0.0115747205
822	0.01156890609
823	0.01155468833
824	0.0115498487
825	0.01154573096
826	0.01153659891
827	0.01152513651
828	0.0115173948
829	0.01150981167
830	0.01150272217
831	0.01148990688
832	0.01148098156
833	0.01147678152
834	0.01147163623
835	0.01146344184
836	0.01145830957
837	0.01144892979
838	0.01144427055
839	0.01143455341
840	0.01142877475
841	0.01141576318
842	0.01140764776
843	0.01140072716
844	0.01139183224
845	0.01138802567
846	0.01138338833
847	0.01137282645
848	0.01136762216
849	0.01135969202
850	0.01135204079
851	0.01134582159
852	0.0113336483
853	0.011324732
854	0.01132186963
855	0.01131826008
856	0.011312852
857	0.01130507653
858	0.01129307167
859	0.01128187948
860	0.01127500192
861	0.01127088837
862	0.01126248022
863	0.01125640402
864	0.01124598815
865	0.0112378695
866	0.01122880576
867	0.01122273768
868	0.01121759125
869	0.01121120812
870	0.01120543116
871	0.01120175244
872	0.01119727709
873	0.01118717744
874	0.01118062644
875	0.01117305289
876	0.01117042641
877	0.01116470145
878	0.01115732317
879	0.01114567681
880	0.01113573686
881	0.01112864763
882	0.01112500727
883	0.01111848879
884	0.01111418352
885	0.01110275008
886	0.01109539402
887	0.01109106812
888	0.0110884123
889	0.01107753282
890	0.01106738786
891	0.01106153029
892	0.01105608815
893	0.01104603065
894	0.01104291
895	0.01103220232
896	0.0110280622
897	0.0110229384
898	0.01101332626
899	0.01100438214
900	0.01099465334
901	0.01098694826
902	0.01097666835
903	0.01097364166
904	0.0109645452
905	0.01095673271
906	0.01094637478
907	0.01094218186
908	0.010932019
909	0.01092687019
910	0.0109242925
911	0.01092068983
912	0.01091401859
913	0.01090986732
914	0.01090181576
915	0.01089750743
916	0.01089083517
917	0.01088184249
918	0.01087084114
919	0.01085905243
920	0.01085602438
921	0.01084836095
922	0.01083850373
923	0.01083577992
924	0.01083131567
925	0.0108289033
926	0.01082164917
927	0.01081108931
928	0.01080204024
929	0.01079528984
930	0.01078967677
931	0.01078705438
932	0.01078065451
933	0.01077514737
934	0.01076590222
935	0.01076065042
936	0.01075768054
937	0.01074797827
938	0.0107453802
939	0.01073670693
940	0.01073335359
941	0.01072511617
942	0.01071589517
943	0.01070758236
944	0.01070305048
945	0.01070049771
946	0.01069132623
947	0.01068523684
948	0.01067940543
949	0.01067163604
950	0.01066451664
951	0.01065741831
952	0.01065381933
953	0.01064558333
954	0.01063690861
955	0.01062703557
956	0.01061915853
957	0.01061063625
958	0.0106066676
959	0.01060009956
960	0.01059503389
961	0.01059179639
962	0.01058855973
963	0.01058627601
964	0.0105781316
965	0.01056838395
966	0.01056183857
967	0.01055326281
968	0.01054777358
969	0.01054381147
970	0.01053591115
971	0.01052917087
972	0.01052678857
973	0.01051826319
974	0.01051260851
975	0.01050893492
976	0.01050569053
977	0.01049774626
978	0.01048698965
979	0.01047988784
980	0.01047045194
981	0.01046343044
982	0.0104579489
983	0.01045231187
984	0.01044403792
985	0.0104376992
986	0.01043332935
987	0.01042606545
988	0.01041931871
989	0.0104105388
990	0.0104032241
991	0.0103995563
992	0.01039196984
993	0.01038441873
994	0.01037694584
995	0.01036771111
996	0.01036252025
997	0.01035438072
998	0.0103530851
999	0.01034531802
9368
983	0.007413625639
984	0.007404462184
985	0.007395780343
986	0.007390665781
987	0.007383332515
988	0.007373788111
989	0.007369307642
990	0.007365333559
991	0.007357672831
992	0.007357473476
993	0.007353149819
994	0.00734865773
995	0.007342226516
996	0.007335204995
997	0.007330139818
998	0.007323808457
999	0.007315577368
